scenario_id,event_class,config,model,correct_diag,correct_tool,grounded,halluc,recommendation,latency,confidence,is_correct,raw,cause,outcome,equipment,severity,rec_tools,pred_cause,pred_tool,cause_ok,outcome_consistent,tool_consistent,parse_mode
IEEE14_SCN_002050,E3,E2_LLM_RAG,Local,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,38.71398186683655,1.0,True,"```json
{
  ""event_class"": ""E3"",
  ""confidence"": 1.0,
  ""tool"": ""contingency"",
  ""reason"": ""The scenario explicitly inject a single line outage of line_6_13, which matches the definition of E3.""
}
```",E3,undervoltage,branch,high,power_flow;state_estimation;contingency;n1_security;grid_query_topology;grid_query_limits,E3,contingency,True,True,True,json
IEEE14_SCN_001778,E5,E2_LLM_RAG,Local,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,37.01076698303223,1.0,True,"```json
{
  ""event_class"": ""E5"",
  ""confidence"": 1.0,
  ""tool"": ""power_flow"",
  ""reason"": ""The injected mechanism is explicitly defined as a renewable ramp (down-ramp) of PV generation.""
}
```",E5,none,renewable,high,n1_security;grid_query_topology,E5,power_flow,True,True,False,json
IEEE14_SCN_001347,E4,E2_LLM_RAG,Local,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,39.142443895339966,1.0,True,"```json
{
  ""event_class"": ""E4"",
  ""confidence"": 1.0,
  ""tool"": ""contingency"",
  ""reason"": ""The injected mechanism is explicitly defined as a single unit generator outage targeting gen_G8.""
}
```",E4,none,generator,high,power_flow;contingency;n1_security;grid_query_topology,E4,contingency,True,True,True,json
IEEE14_SCN_002877,E9,E2_LLM_RAG,Local,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,45.30531549453735,1.0,True,"```json
{
  ""event_class"": ""E9"",
  ""confidence"": 1.0,
  ""tool"": ""contingency"",
  ""reason"": ""The event is a compound mechanism involving the outage of line_6_13 and a 20% load surge.""
}
```",E9,none,branch+demand,high,power_flow;contingency;n1_security;grid_query_topology,E9,contingency,True,True,True,json
IEEE14_SCN_001956,E3,E2_LLM_RAG,Local,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,43.51268410682678,1.0,True,"```json
{
  ""event_class"": ""E3"",
  ""confidence"": 1.0,
  ""tool"": ""contingency"",
  ""reason"": ""The injected mechanism is explicitly defined as a single line outage of line_6_13.""
}
```",E3,undervoltage,branch,high,power_flow;state_estimation;contingency;n1_security;grid_query_topology;grid_query_limits,E3,contingency,True,True,True,json
IEEE14_SCN_001046,E3,E2_LLM_RAG,Local,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,39.15148687362671,1.0,True,"```json
{
  ""event_class"": ""E3"",
  ""confidence"": 1.0,
  ""tool"": ""contingency"",
  ""reason"": ""The scenario explicitly inject a single line outage (line_6_13), which matches the definition of E3.""
}
```",E3,none,branch,high,power_flow;contingency;n1_security;grid_query_topology,E3,contingency,True,True,True,json
IEEE14_SCN_000841,E2,E2_LLM_RAG,Local,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,43.53697609901428,1.0,True,"```json
{
  ""event_class"": ""E2"",
  ""confidence"": 1.0,
  ""tool"": ""grid_query"",
  ""reason"": ""The injected mechanism is a 10% demand decrease at a single bus, which directly corresponds to a Load Drop (E2).""
}
```",E2,none,demand,high,n1_security;grid_query_topology,E2,grid_query,True,True,False,json
IEEE14_SCN_002843,E9,E2_LLM_RAG,Local,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,52.60756993293762,1.0,True,"```json
{
  ""event_class"": ""E9"",
  ""confidence"": 1.0,
  ""tool"": ""grid_query"",
  ""reason"": ""The event is explicitly defined as a compound mechanism involving the outage of generator G6 and a large down-ramp of renewable generation (PV14 and WIND6).""
}
```",E9,none,branch+demand,high,power_flow;contingency;n1_security;grid_query_topology,E9,grid_query,True,True,False,json
IEEE14_SCN_000730,E2,E2_LLM_RAG,Local,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,48.26627135276794,1.0,True,"```json
{
  ""event_class"": ""E2"",
  ""confidence"": 1.0,
  ""tool"": ""grid_query"",
  ""reason"": ""The injected mechanism is a 10% demand decrease at a single bus, which directly corresponds to a Load Drop (E2).""
}
```",E2,none,demand,high,n1_security;grid_query_topology,E2,grid_query,True,True,False,json
IEEE14_SCN_001796,E5,E2_LLM_RAG,Local,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,46.45456981658936,1.0,True,"```json
{
  ""event_class"": ""E5"",
  ""confidence"": 1.0,
  ""tool"": ""power_flow"",
  ""reason"": ""The injected mechanism is explicitly defined as a large up-ramp of PV generation, which matches the E5 Renewable Ramp definition.""
}
```",E5,none,renewable,high,n1_security;grid_query_topology,E5,power_flow,True,True,False,json
IEEE14_SCN_001122,E3,E2_LLM_RAG,Local,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,49.986722230911255,1.0,True,"```json
{
  ""event_class"": ""E3"",
  ""confidence"": 1.0,
  ""tool"": ""contingency"",
  ""reason"": ""The scenario explicitly inject a line outage on line_9_10, which directly corresponds to the E3 Transmission-Line Outage class.""
}
```",E3,none,branch,high,power_flow;contingency;n1_security;grid_query_topology,E3,contingency,True,True,True,json
IEEE14_SCN_002683,E9,E2_LLM_RAG,Local,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,46.78209519386292,1.0,True,"```json
{
  ""event_class"": ""E9"",
  ""confidence"": 1.0,
  ""tool"": ""contingency"",
  ""reason"": ""The event is compound, combining a transmission line outage (E3) with a significant load surge (E1).""
}
```",E9,undervoltage+overload,branch+demand,high,power_flow;state_estimation;contingency;n1_security;opf;grid_query_topology;grid_query_limits,E9,contingency,True,False,True,json
IEEE14_SCN_001608,E5,E2_LLM_RAG,Local,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,55.42170023918152,1.0,True,"```json
{
  ""event_class"": ""E5"",
  ""confidence"": 1.0,
  ""tool"": ""grid_query"",
  ""reason"": ""The injected mechanism is explicitly defined as a renewable ramp (down-ramp) targeting a PV generator.""
}
```",E5,none,renewable,high,n1_security;grid_query_topology,E5,grid_query,True,True,False,json
IEEE14_SCN_002129,E7,E2_LLM_RAG,Local,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,50.446789503097534,1.0,True,"```json
{
  ""event_class"": ""E7"",
  ""confidence"": 1.0,
  ""tool"": ""grid_query"",
  ""reason"": ""The injection of raised AVR setpoints directly caused the observed overvoltage (V peak 1.0800 pu).""
}
```",E7,overvoltage,none,high,power_flow;state_estimation;n1_security;grid_query_topology;grid_query_limits,E7,grid_query,True,True,False,json
IEEE14_SCN_001253,E4,E2_LLM_RAG,Local,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,40.70937418937683,1.0,True,"```json
{
  ""event_class"": ""E4"",
  ""confidence"": 1.0,
  ""tool"": ""contingency"",
  ""reason"": ""The injected mechanism is explicitly defined as a single generator outage (gen_G8), which matches the definition of E4.""
}
```",E4,none,generator,high,power_flow;contingency;n1_security;grid_query_topology,E4,contingency,True,True,True,json
IEEE14_SCN_001736,E5,E2_LLM_RAG,Local,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,48.09717321395874,1.0,True,"```json
{
  ""event_class"": ""E5"",
  ""confidence"": 1.0,
  ""tool"": ""grid_query"",
  ""reason"": ""The injected mechanism is explicitly defined as a renewable_ramp targeting sgen_WIND6, which corresponds to E5.""
}
```",E5,none,renewable,high,n1_security;grid_query_topology,E5,grid_query,True,True,False,json
IEEE14_SCN_001334,E4,E2_LLM_RAG,Local,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,41.36729383468628,1.0,True,"```json
{
  ""event_class"": ""E4"",
  ""confidence"": 1.0,
  ""tool"": ""contingency"",
  ""reason"": ""The injected mechanism is explicitly defined as a single unit generator outage targeting gen_G3.""
}
```",E4,none,generator,high,power_flow;contingency;n1_security;grid_query_topology,E4,contingency,True,True,True,json
IEEE14_SCN_000688,E2,E2_LLM_RAG,Local,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,41.264777421951294,1.0,True,"```json
{
  ""event_class"": ""E2"",
  ""confidence"": 1.0,
  ""tool"": ""grid_query"",
  ""reason"": ""The injected mechanism is explicitly defined as a 10% demand decrease at a single bus, which corresponds to a Load Drop (E2).""
}
```",E2,none,demand,high,n1_security;grid_query_topology,E2,grid_query,True,True,False,json
IEEE14_SCN_002071,E3,E2_LLM_RAG,Local,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,43.48133826255798,1.0,True,"```json
{
  ""event_class"": ""E3"",
  ""confidence"": 1.0,
  ""tool"": ""contingency"",
  ""reason"": ""The injected mechanism is a single line outage (line_6_13), which directly corresponds to E3.""
}
```",E3,undervoltage,branch,high,power_flow;state_estimation;contingency;n1_security;grid_query_topology;grid_query_limits,E3,contingency,True,True,True,json
IEEE14_SCN_001282,E4,E2_LLM_RAG,Local,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,44.95357322692871,1.0,True,"```json
{
  ""event_class"": ""E4"",
  ""confidence"": 1.0,
  ""tool"": ""contingency"",
  ""reason"": ""The injected mechanism is explicitly a single unit generator outage targeting gen_G2, which matches the definition of E4.""
}
```",E4,none,generator,high,power_flow;contingency;n1_security;grid_query_topology,E4,contingency,True,True,True,json
IEEE14_SCN_001766,E5,E2_LLM_RAG,Local,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,44.70372366905213,1.0,True,"```json
{
  ""event_class"": ""E5"",
  ""confidence"": 1.0,
  ""tool"": ""power_flow"",
  ""reason"": ""The injected mechanism is explicitly defined as a large down-ramp of a wind generator (sgen_WIND6), which corresponds to the Renewable Ramp event class (E5).""
}
```",E5,none,renewable,high,n1_security;grid_query_topology,E5,power_flow,True,True,False,json
IEEE14_SCN_001668,E5,E2_LLM_RAG,Local,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,41.33601903915405,1.0,True,"```json
{
  ""event_class"": ""E5"",
  ""confidence"": 1.0,
  ""tool"": ""grid_query"",
  ""reason"": ""The injected mechanism is explicitly a renewable_ramp (down-ramp) affecting PV and Wind generation, which defines E5.""
}
```",E5,none,renewable,high,n1_security;grid_query_topology,E5,grid_query,True,True,False,json
IEEE14_SCN_000556,E1,E2_LLM_RAG,Local,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,43.79919457435608,1.0,True,"```json
{
  ""event_class"": ""E1"",
  ""confidence"": 1.0,
  ""tool"": ""grid_query"",
  ""reason"": ""The injected mechanism is a 10% demand increase at a single bus, which directly corresponds to a Load Surge (E1).""
}
```",E1,none,demand,high,n1_security;grid_query_topology,E1,grid_query,True,True,False,json
IEEE14_SCN_001060,E3,E2_LLM_RAG,Local,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,41.55833005905152,1.0,True,"```json
{
  ""event_class"": ""E3"",
  ""confidence"": 1.0,
  ""tool"": ""contingency"",
  ""reason"": ""The injected mechanism is explicitly defined as a single line outage (line_6_13), matching the definition of E3.""
}
```",E3,none,branch,high,power_flow;contingency;n1_security;grid_query_topology,E3,contingency,True,True,True,json
IEEE14_SCN_002986,E9,E2_LLM_RAG,Local,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,51.332231283187866,1.0,True,"```json
{
  ""event_class"": ""E9"",
  ""confidence"": 1.0,
  ""tool"": ""contingency"",
  ""reason"": ""The injected event is explicitly described as a compound mechanism combining a transmission line outage (E3) and a load surge (E1).""
}
```",E9,none,branch+demand,high,power_flow;contingency;n1_security;grid_query_topology,E9,contingency,True,True,True,json
IEEE14_SCN_000521,E1,E2_LLM_RAG,Local,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,51.590495347976685,1.0,True,"```json
{
  ""event_class"": ""E1"",
  ""confidence"": 1.0,
  ""tool"": ""grid_query"",
  ""reason"": ""The injected mechanism is a 20% demand increase (load surge) at specified load buses, which directly corresponds to E1.""
}
```",E1,none,demand,high,n1_security;grid_query_topology,E1,grid_query,True,True,False,json
IEEE14_SCN_000636,E2,E2_LLM_RAG,Local,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,46.08343005180359,1.0,True,"```json
{
  ""event_class"": ""E2"",
  ""confidence"": 1.0,
  ""tool"": ""grid_query"",
  ""reason"": ""The injected mechanism is a 10% demand decrease at a single bus, which directly corresponds to a Load Drop (E2).""
}
```",E2,none,demand,high,n1_security;grid_query_topology,E2,grid_query,True,True,False,json
IEEE14_SCN_000073,E0,E2_LLM_RAG,Local,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,42.56641244888306,1.0,True,"```json
{
  ""event_class"": ""E0"",
  ""confidence"": 1.0,
  ""tool"": ""grid_query"",
  ""reason"": ""The injected mechanism was explicitly stated as 'none', indicating no external disturbance was introduced into the system.""
}
```",E0,none,none,high,n1_security;grid_query_topology,E0,grid_query,True,True,False,json
IEEE14_SCN_002471,E9,E2_LLM_RAG,Local,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,48.17599606513977,1.0,True,"```json
{
  ""event_class"": ""E9"",
  ""confidence"": 1.0,
  ""tool"": ""contingency"",
  ""reason"": ""The injected event is explicitly defined as a compound mechanism combining a transmission line outage (E3) and a load surge (E1).""
}
```",E9,overload,branch+demand,high,power_flow;state_estimation;contingency;n1_security;opf;grid_query_topology;grid_query_limits,E9,contingency,True,True,True,json
IEEE14_SCN_001595,E5,E2_LLM_RAG,Local,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,44.08802914619446,1.0,True,"```json
{
  ""event_class"": ""E5"",
  ""confidence"": 1.0,
  ""tool"": ""grid_query"",
  ""reason"": ""The injected mechanism is explicitly defined as a renewable ramp (up-ramp) of wind generation.""
}
```",E5,none,renewable,high,n1_security;grid_query_topology,E5,grid_query,True,True,False,json
IEEE14_SCN_001803,E3,E2_LLM_RAG,Local,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,41.27656483650208,1.0,True,"```json
{
  ""event_class"": ""E3"",
  ""confidence"": 1.0,
  ""tool"": ""contingency"",
  ""reason"": ""The scenario explicitly inject a line outage on line_6_13, which is defined as a Transmission-Line Outage (E3).""
}
```",E3,undervoltage,branch,high,power_flow;state_estimation;contingency;n1_security;grid_query_topology;grid_query_limits,E3,contingency,True,True,True,json
IEEE14_SCN_000370,E1,E2_LLM_RAG,Local,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,47.30797004699707,1.0,True,"```json
{
  ""event_class"": ""E1"",
  ""confidence"": 1.0,
  ""tool"": ""grid_query"",
  ""reason"": ""The injected mechanism is a 10% demand increase at a single bus, which directly corresponds to a Load Surge (E1).""
}
```",E1,none,demand,high,n1_security;grid_query_topology,E1,grid_query,True,True,False,json
IEEE14_SCN_000326,E1,E2_LLM_RAG,Local,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,52.81420183181763,1.0,True,"```json
{
  ""event_class"": ""E1"",
  ""confidence"": 1.0,
  ""tool"": ""grid_query"",
  ""reason"": ""The injected mechanism is a 20% demand increase across multiple buses, which defines a load surge (E1).""
}
```",E1,none,demand,high,n1_security;grid_query_topology,E1,grid_query,True,True,False,json
IEEE14_SCN_000512,E1,E2_LLM_RAG,Local,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,49.23323702812195,1.0,True,"```json
{
  ""event_class"": ""E1"",
  ""confidence"": 1.0,
  ""tool"": ""grid_query"",
  ""reason"": ""The injected mechanism is a 10% demand increase (load_change) at a single bus, which is defined as a load surge.""
}
```",E1,none,demand,high,n1_security;grid_query_topology,E1,grid_query,True,True,False,json
IEEE14_SCN_001954,E4,E2_LLM_RAG,Local,True,True,True,"{'H-NUM': False, 'H-TOP': False, 'H-EQP': False, 'H-PHY': False, 'H-TOOL': False, 'H-ACT': False}",SUCCESS,35.81297731399536,1.0,True,"```json
{
  ""event_class"": ""E4"",
  ""confidence"": 1.0,
  ""tool"": ""contingency"",
  ""reason"": ""The injected mechanism is explicitly defined as a single generator outage targeting gen_G6.""
}
```",E4,undervoltage,generator,high,power_flow;state_estimation;contingency;n1_security;grid_query_topology;grid_query_limits,E4,contingency,True,True,True,json
